PUMA2020,q,population,H_S,homeownership_rate,total_owner_occupied_home_value,mean_rent,mean_labour_earnings,mean_labour_earnings_workingage,mean_income,mean_income_workingage,delta
100900,191535.3986821368,150237,245996.46983056562,0.675493320024035,7.556725003896915e9,723.1458742,50070.16896978715,67432.752071142,69002.06453802482,80249.53094204143,0.3128609617200324
101000,145044.0470335836,140747,266423.15341265703,0.595952803,7.293098765655239e9,548.3286677248044,38524.22148471085,52555.06947396955,60140.93670881288,65452.10619,0.11945039126066548
101100,116457.0801722442,125892,231406.3816494418,0.5508776542804726,5.296249406173314e9,573.6526274079821,34612.00791271937,48288.78528714618,53981.87416892782,61527.41227457253,0.23716171505685116
101201,173406.1095299409,101012,158980.99217339023,0.7122614635911937,6.226926703272217e9,749.0028085030863,56695.28716440406,72942.10429275315,78861.77057212149,87694.01934117777,0.9586078368768431
101202,173406.1094,126024,222401.60229068986,0.3273959383368492,5.331004725369018e9,883.0511169433594,44288.06958007813,60482.52832,58508.66211,69727.73876953125,0.03502508143912365
101301,152692.8478106606,115817,194483.96782920047,0.6205458935386611,6.396660416185393e9,587.4868270192064,47761.80401428821,67871.51844143908,64973.53647950029,79934.8805066781,0.6535170866127438
101401,151737.7659,118409,222930.04662490077,0.6340912705255768,6.931287306065668e9,1176.448307394458,50241.73638,67498.82872485525,69810.35712012718,78481.76861817492,0.6025023488925385
101402,151737.7658,133581,220966.97050628165,0.720985584,8.326565807191428e9,820.5167035731415,74065.02826511768,94180.83169092213,93168.14165540092,105808.7901536072,0.44508348625579036
101403,151737.7656,187166,344806.1191327994,0.3214318772370461,7.581804556403379e9,761.9367855191231,34562.96247,46484.06372833252,47556.48386764526,52985.16471862793,0.07366902324891374
101404,151737.7661652316,185090,326296.75710412854,0.6017055800478752,1.9710235114803154e10,1231.061130615893,101538.7303507167,130094.8742324309,128778.3280854575,145354.3014060258,0.11660768733747129
101501,257044.9223085493,137436,236599.77939787591,0.6876335342374205,1.1316444213942122e10,969.6348894978873,82479.34607,104783.6627056301,109121.6640909612,122442.8633416295,0.3546008385950599
101502,204074.7814018469,130602,229997.94927661683,0.6212274584227923,9.909146797168753e9,759.1076941344946,57213.07563861214,75913.40775978881,81057.39291168225,91725.70838921655,0.4249360749310479
101600,140964.2599260086,133408,255377.73374257577,0.5737480744643644,7.877309308744441e9,515.7891112346166,35265.94276843906,50579.26710366092,54630.11035,63872.34059794954,0.2682429550410733
101700,120858.0450262608,116089,222938.09108264087,0.565810214,6.178778096117484e9,674.0440664254019,38154.37043526817,53059.51298,60415.21014226275,67365.37453509687,0.9599150812477708
101801,111991.3987061819,109409,192589.79926041554,0.5758637115359306,4.533339115516926e9,860.5109710693359,48918.07617,66216.41016,72420.4248,81058.03516,0.10150196629349095
101802,111991.3988345415,105471,184494.28873218608,0.4740588814020157,4.1493802316274433e9,897.8461303710938,45273.93945,58954.34961,65754.57031,72613.35742,0.04762434089261107
101901,157221.0040579922,102051,190242.61208674568,0.650041859,6.240758258461025e9,833.3074387,51573.30562,71507.76530722273,77277.36856,87211.09489694762,0.4637676416149572
102000,123608.8155976325,116359,225875.27387574714,0.5284893501322916,4.890289732216386e9,588.6033161705421,34941.73474964141,51406.55014584331,54917.44085402694,65201.11226434582,0.2983852328357953
102101,228039.6720362001,127904,227139.92231380544,0.4934738037379809,7.434411694121475e9,778.5877853616621,50461.30122331344,65223.21135421935,71787.45829,80738.46070559463,0.18364543750258272
102201,155480.4923358122,105520,192393.41871305302,0.4709623015116602,5.422284715534343e9,631.5634513,36143.78709441722,53074.18334832924,54392.04637,66598.30243397786,0.31400726201574863
102300,135257.0860877021,151007,274843.1369341019,0.5346954464646678,6.499493727086475e9,746.8941416841847,45110.86003808356,60195.99124198234,66102.53106114051,74968.77441681369,0.12955575354845303
102400,131489.6720032386,102791,185106.44229498535,0.5594553203684651,4.332344328144572e9,592.0528108327842,43423.31641513699,59338.97462316049,68481.80470121792,78843.73829863982,0.1903351257909515
102500,114382.5997265825,128047,233774.65686702225,0.534428629,5.084739443314951e9,512.7282599817372,38038.08369645236,55023.20985,62097.25761212347,74315.79605105169,0.23168670861625165
102600,101603.0469658627,129866,302377.36312461353,0.4993974807886206,5.644522875279993e9,405.4370326,29343.80926836772,48172.50569881765,50458.23800467503,64147.83625621484,0.26766024417117534
102701,264027.2814108699,118618,251209.55793851896,0.5644115743144227,1.2491881913278563e10,1018.443983776788,63201.82065588975,87207.22705818072,95134.4988,107097.7407559591,0.681607739190463
102702,264027.2812886562,113149,239628.1327047255,0.5644100913584349,1.1916025587675865e10,1018.447877898016,63202.05867838367,87207.63293449445,95134.88293577048,107098.1955,0.6751371554094043
102801,138352.9376660253,139133,238794.77274279477,0.6550008263071629,8.4777029612212715e9,830.1757991383818,51482.53344,66012.3188775761,75402.88869826688,83150.32471352664,1.4853371574883425
102802,138352.9375,129797,239653.6339223381,0.6058390142806659,7.336762452904531e9,844.4832462523365,49338.76076861804,63923.91116610215,72519.03226366514,79734.91019563444,0.39000005578604247
102803,138352.9375921176,145879,236301.7896167969,0.3993346020106401,5.265220424763987e9,734.6835584044456,43613.22521138191,56011.38832092285,62282.78140830994,66584.90628767014,0.12311974516553222
400101,318730.2190581086,185881,333674.70820910577,0.6729294001077902,1.9730967151111862e10,1580.183237,62549.76066,91870.45650781787,95305.1722582157,117206.1824655783,0.013114700956293572
400102,318730.2188,144062,210437.3279924549,0.6306027806428698,1.3104464949997494e10,1310.386949073124,74015.91305158727,93125.68631064829,106074.1324964189,115526.4339860926,0.007664656524389418
400103,318730.2188,120951,163426.92068283743,0.4024898658757482,4.997959141000008e9,1185.373836138206,52172.06077948693,60688.95003361263,67364.66637693794,72598.66796046891,0.005260748191875023
400104,318730.2188,106653,175779.31975536796,0.5216181262977974,5.954736096430925e9,1217.375665710818,45255.39297665797,64177.62859754787,68860.1430324662,77021.85969799443,0.0057827778299985545
400105,318730.2188,165935,253622.77642691229,0.6779913940265718,1.6288762314573961e10,1697.060040646986,97329.65106407064,116726.2743129318,119270.4229831286,131260.8304273112,0.007833366223202623
400106,318730.2188,122710,193456.9578798398,0.54687194,8.588926314676052e9,1392.740076801116,70742.93963485704,84943.91386978199,86864.51273339508,94669.49925,0.006551868631468047
400107,318730.2191677768,128103,197074.12987204044,0.7273140912167902,1.6486240324436071e10,1724.695643503519,104710.9019034798,139512.4925559279,138671.1247146527,160704.4363588856,0.00915263460261068
400108,318730.2188,107998,177237.30992085492,0.5818777700286454,1.103928304769258e10,1416.605179151519,90000.63561193175,100989.4496220615,118177.0661864533,117268.2749772421,0.007841237030909253
400109,318730.2188,108516,156397.02558376396,0.2462624221894087,4.175680425661026e9,1442.059584,37728.60317879897,54077.95916699269,50881.83030687479,62289.84333869667,0.006938795760833928
400110,318730.2188,128498,257544.63760102334,0.5219283709704698,2.6318967407654842e10,1644.260759351516,90823.26293603133,111267.4602623132,130176.7022350453,132954.8069917749,0.009555816265896074
400111,318730.2190136253,111602,224300.63239647314,0.6284933598645127,2.2532846372378708e10,1504.928312,77907.79708,117385.2974167199,123354.3182,133797.2485299725,0.30482761970689454
400112,318730.2188,130727,265432.19186865725,0.7028609970372792,2.8782464996475494e10,1959.664247479021,110787.5099320922,160403.0059039563,160432.5989981992,183907.2196513499,0.047620169117349904
400113,318730.2188,104693,194597.50570142257,0.6641348843303666,1.736592140774535e10,1428.107899433424,96162.14480174797,127277.3105260268,131794.2514679431,156967.6980351293,0.007722908112978634
400114,318730.2188,111355,178425.54768324288,0.5516524659901298,8.801406174691547e9,1270.923247116889,61479.67451,77772.50926479054,85419.15936,91345.71868944076,0.006455272917364087
400115,318730.2188,109655,154623.18664797797,0.5213385633420433,6.129998920265155e9,1024.489490412746,50338.21505950418,62569.87190209752,70422.16703004688,75432.18511052275,0.008026326004633934
400116,318730.2188,110648,158881.42952602202,0.3658532645413138,8.118581678369703e9,1128.252833124158,56304.54429973088,67996.07256184184,80921.60624384554,83056.57680834914,0.004419677658648495
400117,318730.2188,109946,176672.9683892719,0.417059172,1.5041399299953344e10,1144.696275919653,79941.22060323594,92742.71048126949,111029.1579359479,108794.8435524757,0.006226156936120289
400118,318730.2188,116146,151056.82962076314,0.238491776,4.2332294571750245e9,1047.504423702583,51083.5898,60281.71226982748,59266.18419305648,65938.03937,0.008167363499080671
400119,318730.2188,117231,130146.7605093048,0.5197622211885005,4.660355277856715e9,912.7423063390888,47719.59116436541,58559.95243898779,62064.01716516912,71218.77370693535,0.008916543084244452
400120,318730.2188,108700,168496.86332719921,0.6946463974097696,1.2827240479282234e10,1560.495638503227,88425.3852063492,110906.7054230869,119140.0700944364,128132.9509382099,0.01421147805747769
400121,318730.2188,166779,190843.87806129255,0.6118123269424416,7.097221145387133e9,1300.926505870069,70360.16770928726,76643.52681136131,82953.67768130079,86361.60805178434,0.015395121113066498
400122,318730.2188,102202,110575.61517992725,0.4132333556641191,2.7613541144325185e9,890.7234033656343,43760.25429448309,50359.82832161002,51100.98163469615,55636.88039779112,0.006145673433854258
400123,318730.2188,115847,121945.29263059473,0.6121587889062977,3.547736381925863e9,1158.471895488412,55168.97565110389,58569.68875928735,74418.70686489469,72449.55689561529,0.00649945892888144
400124,318730.2188,114445,130385.54657820708,0.4652058385625867,4.1604322422537856e9,1085.354511,51504.75175150194,58858.53633789351,65312.13395582639,68300.64704408754,0.008299773300468518
400125,318730.2188,114546,134189.27557395035,0.5857460539983005,5.683264242566723e9,1080.781661446394,52832.56740838732,62811.80401091337,68465.07373202716,72060.74614338673,0.006758317051662496
400126,318730.2188,129933,204935.60898774303,0.6140841278539142,1.1232952906870289e10,1384.873352440949,61447.08648265003,83992.93136730918,87820.22217291703,102764.8693100183,0.007683051152975871
400127,318730.2188,121259,194325.0970297123,0.667366095898771,9.497958907241835e9,1358.880616309369,51681.89497579075,70721.95087609626,77588.12826849241,85025.79532392696,0.009045923397868921
400128,318730.2188,110257,160968.78619461434,0.7440244726251208,9.23032152845927e9,1181.870898110945,69584.45351186441,87299.61396598257,89863.59317433555,100490.8398599578,0.009120376963852822
400129,318730.2190444552,140573,230406.0609334614,0.7323860705108443,1.6021671774402094e10,1523.804498,101672.3434,124440.5264293162,128738.3399411188,140791.3094200795,0.05766712373559679
400130,318730.2188,126627,221364.24076471198,0.6152986684383855,9.760184773091228e9,1315.341876824038,28519.59745258174,58935.32208517633,64234.31936940347,75198.94258044475,0.009696192962356747
400131,318730.2188,123399,187907.1321129067,0.7163055150921256,1.1906005720515093e10,1608.625095931096,47968.94222215755,78462.5287120199,87936.49728,98258.3178014839,0.01111779115354477
400132,318730.2188,146751,230157.8076968095,0.6522582685834865,1.6178017279274105e10,1355.478453632871,70600.60783550446,96746.30142702209,101374.1831443978,121317.3197449087,0.04147453245015507
400133,318730.2188,122883,163887.58598796726,0.6064303680203835,6.777658771078626e9,1395.606165764951,76097.192740772,84594.14096,91641.25553993159,95235.46802910039,0.011767751098366832
400134,318730.2188453171,168686,258738.41653565926,0.7295736565130859,1.7968639755591866e10,758.9489166442486,48996.45920506734,72813.85471059658,72336.8025718153,88046.58539354644,1.4912596055376237
400135,318730.2192148468,166371,242836.04722331662,0.8047924308539223,1.821166662922987e10,1748.880820780993,112258.3025457859,131159.9409356117,133553.7763547897,144591.4569396973,0.015116970075373624
400400,212599.6114705391,101368,183931.53003156226,0.5550099470392924,5.4026579673037e9,696.1541705680415,30772.35682842168,53911.375,60918.24553507701,73570.79109914543,1.749376619791074
400500,392591.9688437204,145101,249002.14860397935,0.3921411197643099,1.1761337020105803e10,1200.926337605259,41020.33913,62884.03016159244,60555.64513,77994.0396617975,1.6282322728957794
400601,249542.0782599847,111199,217871.40569069082,0.5898520925668463,8.504543030638702e9,819.4712087733641,27593.49189177497,47859.73023586967,58793.44710280875,68934.81534956644,0.40571061795904784
400602,249542.0782,102068,199980.16577279012,0.5898569882318487,7.807254609151079e9,819.4639599494215,27593.59420805563,47860.19332005677,58794.37021,68935.34940495584,0.40569306005258965
400701,182396.3751,106732,161825.6443453148,0.5898730992855048,5.69048400981205e9,775.5618516,37020.79394987618,59431.88524446287,63465.16848169202,76352.70223996937,0.38469383997024625
400803,248131.7346049987,147577,241367.09206573485,0.7047771601155635,1.2408862757153366e10,1194.373361697285,52753.35389441953,82678.52324089326,89040.35614882066,103579.2395662359,0.14594125708369088
400805,248131.7345,122686,164951.10607945747,0.4877801115260485,8.306072626732239e9,885.1801576293456,32516.21161835347,70149.53929794696,59581.08373477079,85773.69743317095,1.16081001046439
400807,248131.7345670884,144191,199049.15679544976,0.6770265200625786,7.542152733844914e9,810.8671083500486,62808.47790119546,81738.21851320051,87381.74758118483,93896.42807649582,0.3886239563791491
400900,188035.0469,173116,313285.5012491152,0.5569169523380992,1.0497718629264143e10,637.8197692275862,37800.58901500516,59948.02913499251,60541.52379744872,76831.93787077442,1.7464424427779268
401000,217131.0313192113,172738,290427.00690456573,0.4959905459603656,7.63462733606196e9,601.1528348758202,32429.07840377565,47317.09893227002,51008.47951847676,58719.87479133853,0.5178600019577668
401101,176306.3126103014,113706,158608.68897022246,0.5898896251532051,5.341521016555686e9,739.1019039911334,44851.76076246239,69044.31974898092,67346.15658290312,82514.50823016837,0.0808224864319241
401901,237705.3125537969,111360,164574.04909118844,0.667707805,5.659609616428024e9,755.743803,35089.88249714221,54937.92922517635,62422.23078047719,67119.73292912226,0.2671142665295525
401902,237705.3127122784,137371,239913.7004577325,0.7024796185749782,1.3401014903278269e10,938.7675614952332,55328.51015117741,74351.89362084947,87522.14919,96154.50166660117,0.010853883716813915
401903,239435.9297,116541,210478.3605312193,0.6049512382275479,1.1101371744456589e10,1218.089971253328,51375.96350842807,80376.53659341905,86873.73724670571,99721.11336882912,0.01782441124051554
401904,237705.3127325259,109666,206202.443222113,0.6245378651565247,1.7668736030415485e10,1285.990895,71229.7059267184,102200.6494629438,118741.7860659525,127105.4649587581,0.010737515724057766
401905,237705.3126005009,111121,170994.1644076368,0.6533759125658547,8.73409002433759e9,1373.761092840155,51410.70834521202,84146.68250584643,79867.52262935316,102868.9707308466,0.037682389083084994
401906,237705.3125,113591,188381.42080146866,0.4552810132424066,6.869426252429296e9,881.1317866676097,41779.24631184273,54805.90541147023,59730.07949422883,62734.70374344959,0.0009863069088002646
