PUMA2020,α_bar,A_bar,ρ,q,Π,H_S
4802302,1.2499764,0.6865609,300.99127,420.48486,0.051487852,0.15622625
4802303,1.09888,0.8231588,303.87497,401.97467,0.04164307,0.18784754
4802304,1.5857928,0.55391747,317.5905,467.16632,0.00787219,0.1785473
4802305,1.2661749,0.7592889,335.26334,455.90433,0.037260238,0.17937638
4802306,0.9559644,1.0108479,394.0112,486.49472,0.03247533,0.16059197
4802307,1.1418262,0.7114626,255.46527,351.40552,0.11514608,0.22121035
4802308,1.0006559,0.9237923,352.22873,448.90994,0.056514185,0.15130761
4802309,0.7807265,1.1615826,417.3329,489.23132,0.06889943,0.15115622
4802310,0.9344755,0.8700137,270.77197,349.60596,0.09665918,0.19147786
4802311,0.69945586,1.4092923,640.2334,708.1899,0.034073323,0.12405834
4802312,0.7098958,1.3837954,618.36584,687.3693,0.034287997,0.12635759
4802313,0.76130116,1.1618708,375.64548,438.68875,0.06391121,0.19687586
4802314,1.4359692,0.57179326,281.96005,410.50006,0.0408642,0.20877004
4802315,0.95015174,1.0232358,433.7215,533.5666,0.033033635,0.124322884
4802316,1.3133037,0.6088579,279.26968,400.54214,0.041403253,0.17020959
4802317,1.0416706,0.8155186,280.4058,370.85837,0.021860056,0.18260613
4802318,1.1185124,0.7559718,280.1554,379.7526,0.030759681,0.17757176
4802319,1.1151848,0.81918305,332.5294,441.15665,0.02662983,0.15238126
4802320,1.1629668,0.7944279,339.75113,455.17966,0.034468334,0.1495446
4802321,1.1280333,0.8014578,324.6023,433.58194,0.07262539,0.1599414
4802322,0.8400671,1.1560042,452.99786,533.1793,0.053289086,0.15777391
4802400,0.9102116,1.1624933,427.18127,502.0421,0.013322836,0.19434333
4802501,0.5963468,1.5338545,631.98346,678.50946,0.032222427,0.15066603
4802502,0.98363405,0.8797635,285.31348,367.78476,0.09630125,0.21485822
4802503,1.4450113,0.6313188,315.63776,451.5936,0.08560133,0.1934447
4802504,1.0143293,0.9493461,383.06372,483.33182,0.03788093,0.14295973
4802505,0.8012165,1.2451798,511.10233,586.4191,0.029462034,0.14731878
4802506,1.0425438,0.8477825,280.9965,366.9928,0.024696406,0.2130806
4802507,0.9880415,0.8835096,299.25696,385.84558,0.06974693,0.18195999
4802508,1.3528625,0.6502162,298.4912,423.3744,0.07520706,0.1785396
4802509,0.97014385,0.92117774,297.49274,377.708,0.12122268,0.2251786
4802510,0.7031127,1.3767517,552.78284,614.19806,0.06701894,0.15477717
4802511,0.8472,1.1187371,396.9601,471.67587,0.07413405,0.1756092
4802512,1.222633,0.72960055,301.71228,414.64847,0.08806441,0.16820426
4802513,1.0506884,0.91084343,339.64056,434.6138,0.13240719,0.17744677
4802514,0.96442133,0.93933743,287.5945,361.9755,0.15306018,0.23712887
4802515,0.97616667,0.9287631,310.39435,393.44464,0.083189785,0.179685
4802516,0.93949705,0.99615973,299.99072,369.4106,0.04383917,0.28937802
4802600,1.3176274,0.7449285,195.36977,265.63,0.0019815443,0.42378458
4802700,1.3252258,0.79436153,237.63339,318.81778,0.009634593,0.26404038
4802900,1.3694977,0.78095275,241.179,324.99164,0.014056051,0.21765625
4803000,1.2226526,1.1307242,415.3666,500.34842,0.053311,0.22671534
4803100,1.4336784,0.87004524,292.97528,378.35986,0.006853797,0.24646279
4803305,1.5011916,0.6519966,184.66537,255.04787,0.047232565,0.25787193
4803306,1.250179,0.8926951,277.09927,343.20694,0.036877517,0.22785342
4803307,1.6157342,0.6918761,243.63354,328.71307,0.0010113701,0.20233189
4803308,1.5186393,0.7064508,213.64346,286.2427,0.094280526,0.3099303
4803309,1.6766968,0.63425803,220.44667,308.29962,0.019954091,0.19418573
4803310,1.7294976,0.57524043,185.61195,268.639,0.1192778,0.28384566
4803400,1.12376,0.8296168,214.92918,281.1794,0.007946131,0.4034121
4803501,1.2750945,0.7191903,229.96579,317.79425,0.026701633,0.36128753
4803502,1.219628,0.81562525,269.51425,359.29868,0.022927841,0.31313553
4803600,1.1917878,0.7679598,249.38461,337.64328,0.0065242965,0.27386668
4803700,1.1539646,0.7959095,246.74136,329.9281,0.004060121,0.2976557
4803801,1.4604527,0.5297703,237.3089,348.6862,0.02631773,0.23196846
4803802,0.9940976,1.063371,379.347,460.48386,0.0021858602,0.20491901
4803900,1.2115129,0.7459835,218.392,297.62207,0.013356639,0.38762742
4804000,1.3099188,0.7146866,226.89545,314.466,0.00765882,0.29629925
4804100,1.281656,0.67491764,211.07332,296.07077,0.0018869669,0.22998363
4804200,1.0552626,0.91928977,274.18402,348.23813,0.0058270306,0.23491234
4804301,1.3382322,0.6531325,228.51778,324.09476,0.023519231,0.23288965
4804302,1.202902,0.8230882,267.1602,353.08575,0.062279493,0.23347889
4804400,1.082966,0.87516344,287.83267,373.06998,0.006270414,0.21493512
4804501,1.0591811,0.9383481,322.63474,409.28027,0.022833843,0.2493033
4804502,0.84372884,1.1638145,388.48972,455.47708,0.015134867,0.24235438
4804503,0.644927,1.3514596,446.00876,495.05276,0.04608834,0.17614838
4804504,0.8042961,1.2699559,484.8582,553.0387,0.009329351,0.20203987
4804601,0.71813315,1.3216043,517.1573,581.0031,0.04625302,0.15028645
4804602,1.0927935,0.8533828,343.02393,450.12097,0.04268777,0.14635798
4804603,0.88767624,0.9931901,314.1251,388.72302,0.065146804,0.2012556
4804604,0.6802959,1.3400805,450.7086,502.41623,0.061676614,0.22366685
4804605,1.3109589,0.6975215,312.28195,436.62216,0.06243121,0.16344242
4804606,1.313396,0.6635067,297.04102,420.2235,0.04887449,0.16669486
4804607,1.5181957,0.54373115,282.962,417.9929,0.02735839,0.2152642
4804608,1.4916672,0.56781876,316.76328,465.34775,0.04125279,0.14769618
4804609,0.9967674,0.87048924,289.1211,375.3616,0.0633946,0.19926575
4804610,1.2758245,0.6867581,304.91006,427.26764,0.044425193,0.16376916
4804611,1.1211927,0.7665823,296.6362,402.1954,0.05202776,0.1606433
4804612,0.8375189,1.0994481,412.03046,493.25238,0.048063077,0.13593316
4804613,0.80938506,1.0512421,322.0362,389.82883,0.06128288,0.1851589
4804614,1.3568584,0.6240753,296.9482,426.16565,0.047567803,0.16661772
4804615,0.9761086,0.8892845,313.60504,405.005,0.055843957,0.15076005
4804616,0.88626236,0.9651472,308.86484,386.39468,0.06136116,0.1681473
4804617,1.2183604,0.6863836,275.06287,384.42435,0.021135177,0.177714
4804618,1.3640159,0.6577344,308.10645,437.52692,0.05261713,0.17201385
4804619,1.2836765,0.66015387,284.89514,403.23956,0.049147293,0.16589025
4804620,0.9753909,0.8141082,232.74379,306.8901,0.055473346,0.21993761
4804621,0.76279855,1.1923202,391.8749,453.9921,0.04322297,0.16498333
4804622,0.9344823,0.9857731,338.125,420.2164,0.03816872,0.16836739
4804623,1.1876044,0.73037964,262.5595,360.17114,0.040765114,0.21057576
4804624,0.794735,1.2001247,420.07278,485.7424,0.017662559,0.18216275
4804625,1.057304,0.86227787,295.73795,385.32693,0.021327704,0.21809843
4804626,1.2257211,0.80926937,356.03714,475.6299,0.03803644,0.17016873
4804627,0.9672845,0.96379566,333.54797,418.32538,0.021270242,0.1962918
4804628,1.0248533,0.88722473,335.57147,433.96655,0.0580785,0.15282819
4804629,0.8253549,1.0204264,297.8179,363.56058,0.06252524,0.20611341
4804630,0.80024725,1.2974573,513.6836,581.8065,0.008564689,0.21018393
4804631,0.8100237,1.1260908,377.29465,446.32343,0.040193457,0.18607931
4804633,0.983446,0.8910376,311.90454,402.22934,0.044139083,0.16085827
4804634,0.92444,0.9842579,341.70483,424.62018,0.028446775,0.17188707
4804635,0.9209553,1.0093999,364.54446,449.54468,0.06839307,0.1600996
4804636,0.82163227,1.074038,352.30597,423.44897,0.06756166,0.17412885
4804637,1.0051191,0.8711236,294.2031,381.95886,0.076831244,0.19248928
4804638,1.3954244,0.6247327,312.95117,449.48254,0.05823602,0.15265287
4804639,0.8178488,1.1279837,410.50583,485.468,0.0043281727,0.1396783
4804640,0.8271164,1.1345563,413.77444,488.2972,0.006441345,0.14520018
4804701,1.0814496,0.8021104,213.8923,278.77814,0.14216763,0.36056033
4804702,0.84761125,1.255313,471.58392,539.1474,0.024575336,0.22847758
4804801,0.70465523,1.3967414,546.3307,604.29565,0.012201824,0.17379029
4804802,0.9203772,1.0963612,390.7486,464.56137,0.00789679,0.1743782
4804803,1.0190383,0.89180374,275.86942,350.4992,0.027551744,0.17129873
4804901,0.8979688,1.0429739,372.04224,453.59857,0.032745298,0.16050223
4804902,0.8237241,1.1846699,445.30203,519.2855,0.05323273,0.16627169
4804903,0.81785107,1.221798,483.1962,558.22894,0.01674384,0.14930545
4804904,0.8982812,1.1463753,430.37564,508.62396,0.049616184,0.22326405
4804906,0.85088265,1.2032349,453.728,525.13776,0.0035800568,0.19816299
4804907,0.8362093,1.1828456,443.91965,516.5737,0.0025660302,0.1496191
4805000,1.0327948,0.90246737,253.592,323.4739,0.007970144,0.33106574
4805100,1.0816332,0.8564945,243.13478,316.83472,0.0009249424,0.34179518
4805201,0.96353716,1.0744772,368.56903,446.35413,0.0053495206,0.21642481
4805202,0.88195044,1.174357,420.39047,493.31247,0.024495782,0.18621472
4805203,0.85888577,1.1653159,391.13766,460.0939,0.022393536,0.19453607
4805204,0.911338,1.2340758,466.24725,540.29944,0.009576941,0.23301588
4805301,0.9737887,1.0982153,388.77142,466.9063,0.014229796,0.24223888
4805302,0.97754663,0.969671,323.46643,405.9926,0.06763139,0.16891953
4805303,1.0430785,0.9955061,355.77026,442.97662,0.03128955,0.21250105
4805304,1.0249758,0.996619,353.50705,440.03732,0.024975654,0.19495907
4805305,0.77883095,1.3345761,513.595,578.1743,0.006134949,0.15591194
4805306,0.9946389,1.0373895,360.71298,442.82227,0.04673032,0.2167341
4805307,0.8248287,1.1805229,388.2577,453.68488,0.023415677,0.18365718
4805308,0.80458146,1.2991678,495.24533,562.0346,0.0046759057,0.16287646
4805309,0.8290345,1.2940699,464.39557,527.78845,0.0019739247,0.23415677
4805401,0.9511361,1.0307201,358.66818,440.70117,0.0007841702,0.14603962
4805402,0.968234,1.0541757,365.26117,445.1087,0.0044314833,0.18859872
4805500,1.0544863,0.9218431,265.79892,338.33,0.00081638934,0.25292873
4805600,1.1653833,0.81344473,246.44371,327.95435,0.008084757,0.20244904
4805700,1.0403842,0.9805017,310.56604,386.4872,0.010643686,0.26514158
4805800,0.95076674,1.0200757,296.60522,363.82278,0.018991271,0.26658264
4805901,1.5214185,0.63106513,300.74207,434.48438,0.04190797,0.15807886
4805902,1.0948018,0.8316765,261.40744,345.54102,0.055030137,0.19511954
4805903,1.5549393,0.5954913,278.02435,406.71213,0.030610653,0.19554032
4805904,1.4505553,0.652501,291.46274,416.85623,0.062019967,0.16260295
4805905,1.6333123,0.55839753,279.53598,414.7455,0.037019778,0.19634318
4805906,1.4607284,0.6698948,289.12177,411.14307,0.020904725,0.18248922
4805907,1.2495933,0.84598154,309.12424,405.58426,0.0011509501,0.22455312
4805908,1.196024,0.9013049,351.92044,453.56918,0.017628444,0.16239418
4805909,1.1402541,0.84302616,290.56363,383.21625,0.058623984,0.16668351
4805910,1.1308231,0.85041344,283.1954,372.22318,0.06769517,0.19211034
4805911,0.9815033,0.9305037,269.99512,342.1056,0.057422705,0.20583725
4805912,1.0175893,0.9180312,297.09323,379.8145,0.056759,0.16125606
4805913,1.2773198,0.7804259,293.41492,397.43646,0.045389988,0.2032262
4805914,0.9571951,1.2514799,495.26276,572.6965,0.0015055437,0.24264626
4805915,0.8371752,1.2875934,470.51285,535.18164,0.0056028473,0.20145798
4805916,0.9816998,0.9849299,316.63095,393.96567,0.028169125,0.1823528
4806000,0.9775105,1.068538,331.66876,401.13657,0.0030101435,0.20987348
4806100,1.268112,0.80790013,267.16373,356.40152,0.003040597,0.23009728
4806301,1.6701282,0.72770375,303.59406,416.92276,0.056586932,0.16855104
4806302,1.4608645,0.8889679,370.5568,474.5119,0.003476941,0.17402545
4806500,1.1178081,0.8551057,227.5691,294.0234,0.0047348617,0.25272584
4806601,1.1075697,0.88916475,241.94353,307.9523,0.008489826,0.21344559
4806603,1.262682,0.81901866,257.57794,340.87567,0.050070506,0.19261946
4806604,1.3913646,0.7882862,284.53085,381.9158,0.033303373,0.18534747
4806701,1.4685286,0.67036647,197.48494,269.20685,0.0045900587,0.2373501
4806702,1.4539554,0.7478393,244.49974,324.36234,0.04160158,0.24256362
4806703,1.7823186,0.6449067,255.56877,360.87448,0.028815335,0.22431184
4806801,1.6904489,0.6587807,270.68402,379.28696,0.006579045,0.15753277
4806802,1.7142457,0.6293097,251.8943,359.5288,0.001991428,0.18515754
4806803,1.7510357,0.6294865,252.44206,360.09866,0.008269441,0.20491242
4806804,1.4208179,0.8297203,317.42993,409.1452,0.0058378065,0.17994025
4806805,1.4081438,0.7630553,248.15765,329.58276,0.026820056,0.22352505
4806806,1.5258338,0.7147533,260.40103,354.74103,0.008129294,0.17132415
4806807,1.87382,0.6392986,310.93985,437.3644,0.0007665929,0.14643723
4807200,1.2633538,0.8735135,252.64293,326.46118,0.00097591645,0.19803712
4807300,1.3544929,0.8128447,229.3446,297.0215,0.0002790583,0.17983714
4807401,1.1224617,0.83305496,285.876,377.95773,0.05568774,0.1949194
4807402,1.1163417,0.81844246,285.48862,379.65897,0.0030391242,0.16906753
4807500,1.4532257,0.78858024,264.2673,355.58432,0.0017396961,0.24210627
4807600,1.4045027,0.73047316,235.20337,323.2805,0.0023335335,0.19992311
4807700,1.3851913,0.751266,250.13307,339.00665,0.0018614058,0.1829572
4903000,1.3090234,0.97781867,362.63602,466.35617,0.0009520682,0.18490073
4905000,1.0839179,1.0687637,295.91934,367.5615,0.002691373,0.34418046
4911002,1.0190506,1.1824176,408.49112,489.93597,0.041205995,0.18556608
4911003,1.101329,1.0982686,406.84525,500.72726,0.06592249,0.1381188
4911004,1.1151326,1.1235874,414.90604,507.0304,0.08643419,0.17883775
4913000,1.253587,0.8764518,232.50601,306.2794,0.0027147664,0.29887575
4921000,1.3870208,0.825873,246.12776,333.03873,0.0014672353,0.3092066
4935008,0.92193806,1.2333703,395.38287,466.8988,0.11456597,0.16851611
4935009,0.8999243,1.3897022,526.0525,600.03186,0.07029486,0.15168482
4935011,1.1676579,0.9633902,343.93103,444.29895,0.03649986,0.15112664
4935012,1.0822085,0.99082875,316.12405,404.38538,0.054726794,0.16302496
4935013,1.2585225,0.9848107,388.6344,497.7176,0.0702216,0.17962839
4935014,1.2197593,0.9933938,376.59235,480.56516,0.07017055,0.17386639
4935015,1.0711819,1.0913677,342.658,423.5412,0.10901753,0.2704268
4935016,1.033641,1.1500198,391.55643,474.76428,0.10820798,0.19293694
4935017,1.086668,1.1731986,406.58295,490.68246,0.071238846,0.28255054
4949001,1.2373263,1.1069697,444.4122,548.57874,0.009527498,0.21546227
4949002,1.1484724,1.1320343,407.96613,499.2705,0.067338884,0.26766455
4949003,1.5327698,0.77610475,345.63342,483.0556,0.027178284,0.16774102
4949004,1.1498483,1.2380631,497.90796,594.9846,0.016231792,0.22448574
4953000,1.1569861,1.0296868,289.27243,366.7709,0.007575875,0.33354026
4957001,1.193234,1.0390259,362.3022,455.64487,0.14140639,0.22636399
4957002,1.2720854,0.83604175,274.93274,373.74457,0.29856557,0.1946851
5000100,1.066146,1.0559882,306.69595,395.51846,0.0059247683,0.2847312
5000200,0.959627,0.9786865,255.98209,337.3252,0.008372064,0.3020336
5000300,1.0285535,1.182879,375.46606,465.52948,0.01943089,0.27553603
5000400,0.8988972,0.9969866,245.77553,325.1016,0.009764802,0.50009036
5101301,0.6191825,1.6245762,792.4552,873.7126,0.029184122,0.12636244
5101302,0.6601019,1.4364847,602.321,688.9216,0.046796415,0.14148894
5101500,1.1073865,0.8650165,269.03928,357.61505,0.0070798905,0.33247286
5101900,0.99435157,0.90306205,263.8713,344.19724,0.002853402,0.24923666
5104101,0.84981054,1.1636796,413.25577,503.31287,0.0060260496,0.1672468
5104102,0.81323385,1.1881889,390.32108,470.08453,0.0037516628,0.19310191
5104103,0.7847301,1.2786307,449.39084,526.9723,0.0016092611,0.17781676
5105901,0.7054229,1.4199859,642.9191,740.21484,0.01959741,0.12670107
5105902,0.6399031,1.6734581,794.7618,868.8244,0.025029944,0.18988305
5105904,0.490992,1.8763866,894.33124,942.3336,0.010228815,0.14048786
5105905,0.6654561,1.489225,685.766,777.1668,0.0053300997,0.118101075
5105906,0.66381866,1.3175298,477.22647,559.18427,0.023300638,0.14849685
5105907,0.77628744,1.2687738,511.7192,610.59015,0.029504392,0.18691222
5105908,0.7334414,1.2721868,481.81964,572.8949,0.02257819,0.17336507
5106100,0.86987877,1.162524,398.32565,486.86923,0.0049169767,0.27604172
5106900,0.85462546,1.1221282,393.45142,488.05798,0.026948173,0.20112887
5107300,0.85817206,0.87053484,196.03883,258.53287,0.008760747,0.49169108
5108300,1.1431268,0.7722896,233.28651,317.90878,0.0065342137,0.41812542
5108501,0.809471,1.1411794,373.90445,457.8657,0.0012054483,0.15924178
5108701,1.014649,0.9199795,300.13953,395.4238,0.007055751,0.27178952
5108702,0.7568534,1.4089073,506.09467,577.50085,0.023628391,0.2615464
5109500,0.8953573,1.1357154,350.32333,428.5057,0.009951997,0.2910445
5110701,0.6372649,1.5905337,767.9058,852.42334,0.019513963,0.12381567
5110702,0.5904648,1.833897,984.1913,1051.0729,0.0061066253,0.1537907
5110703,0.59963685,1.7707667,884.6084,950.23364,0.004753051,0.15979092
5110901,0.85420144,1.0560937,312.2008,390.40817,0.0014230206,0.21669747
5112100,1.1083932,0.83394337,232.42522,306.15817,0.003300018,0.36885402
5114300,1.2722727,0.64894974,206.27484,288.4061,0.010207711,0.46816662
5114501,0.8155153,1.1457821,375.85486,459.44992,0.0012305937,0.1743334
5114900,1.0905651,0.8797521,274.83173,365.13272,0.028567262,0.349473
5115301,0.6537852,1.6081008,754.66504,834.5467,0.0015468097,0.14992952
5115302,0.8146448,1.285372,532.0723,632.95636,0.016641172,0.20356436
5115303,0.7761258,1.2386671,516.2407,622.24634,0.016293254,0.1281052
5116101,0.94263935,1.0035363,258.73715,320.2298,0.0134827215,0.4004948
5116500,1.1139804,0.88765,330.79205,443.51343,0.0071738246,0.22538087
5117100,0.97092396,0.8756086,291.74774,387.2934,0.019620316,0.2089256
5117700,0.87967294,1.1804835,410.09634,498.8321,0.009336201,0.2913652
5117900,0.8059702,1.3132977,504.02496,593.9403,0.017319681,0.24304569
5118500,1.1925912,0.6663058,163.25859,216.53877,0.0038859677,0.49642274
5119100,1.0331315,0.80227655,182.50067,236.13297,0.027432555,0.45250422
5151000,0.7153313,1.3784086,545.0149,631.16516,0.07046917,0.20160073
5154001,0.91260076,1.0673621,350.03656,439.36127,0.015457602,0.22576791
5155001,1.083354,0.88723886,297.87067,397.69766,0.01776254,0.19995102
5155002,0.86289656,1.2879326,474.20584,554.87274,0.002553079,0.17247824
5160001,0.6484289,1.635401,772.0948,850.0459,0.014561832,0.17552537
5161001,0.48799738,1.9051578,952.41394,1000.7885,0.007187974,0.12909165
5165000,1.2112457,0.74473673,266.8676,371.35873,0.033603176,0.2957372
5168000,1.1860629,0.8058234,286.8042,391.08536,0.007033964,0.24346602
5168701,0.86209816,1.1855998,513.4266,629.0762,0.030327132,0.16149645
5170000,1.132736,0.87859106,288.06448,385.46436,0.05427434,0.34886912
5171001,1.2348051,0.79873306,325.88892,450.1545,0.018701315,0.17522623
5171002,1.2401536,0.82521856,319.00766,436.41708,0.02998354,0.22735012
5174001,1.1416402,0.83118564,296.6254,403.90073,0.016254814,0.20269303
5176001,1.0064335,0.9429871,342.9055,449.85068,0.018334145,0.18398905
5176002,1.0061522,0.9389258,342.30334,449.5547,0.017299479,0.1768729
5177001,1.0639102,0.8590963,257.21732,338.58606,0.07482179,0.256142
5180000,0.9939246,0.98551637,294.38635,376.85767,0.0034967575,0.28902942
5181001,0.86567074,1.1471062,324.50516,393.9451,0.02599462,0.26520768
5181002,1.0254985,1.025159,319.83386,405.75677,0.037307955,0.3035199
5181003,0.9339656,1.1137973,347.53397,427.0622,0.018098544,0.21519132
5320501,1.176687,1.1286137,443.84647,542.6002,0.020242313,0.15229623
5320502,1.080048,1.1042761,350.1567,432.37506,0.020387076,0.20124885
5320503,1.216424,1.0185536,365.72592,465.73602,0.010151883,0.18547197
5320700,1.1022265,0.98271424,294.66766,375.0375,0.005149731,0.23349701
5320900,1.3833009,0.75343394,296.98013,414.06754,0.0027713815,0.23559903
5321101,1.0021133,1.1377286,407.26712,496.7248,0.006643247,0.19276732
5321102,1.0069497,1.0644051,364.99408,457.00732,0.03033725,0.17897032
5321103,1.2651972,0.79658633,309.4524,427.22437,0.089398496,0.21108158
5321104,0.95559824,1.1055154,359.4361,443.95056,0.059357498,0.19763416
5321500,1.241305,0.8194986,282.8152,383.6808,0.02812836,0.2757159
5322500,1.3608886,0.83675057,307.07077,417.82407,0.0029995851,0.2662946
5322700,1.2787956,0.8223566,293.13083,400.7836,0.0028698016,0.28504062
5322900,1.0019004,1.0797834,337.22855,425.22794,0.004657048,0.18034405
5323301,0.8200072,1.4671311,594.1648,678.5622,0.056819737,0.16068059
5323302,0.73449004,1.744666,808.5442,866.3263,0.004876926,0.1393771
5323303,0.73953867,1.6836047,717.0272,787.49646,0.06632329,0.19421464
5323304,0.69800735,1.9364378,1051.1531,1120.7078,0.047043152,0.15676607
5323305,0.6476641,2.076223,1180.9269,1238.4734,0.01728824,0.15644765
5323306,0.86923766,1.3522749,515.334,592.3112,0.010991189,0.16856658
5323307,1.0596992,1.067558,426.11008,539.5426,0.05052417,0.17177662
5323308,1.0943052,1.0042704,389.60492,503.42596,0.08741956,0.19597003
5323309,1.1088684,1.025197,417.899,537.4502,0.07455373,0.18605018
5323310,1.007458,1.104569,408.64777,511.86676,0.07707583,0.2047913
5323311,1.111859,1.0349673,427.577,548.5867,0.08628897,0.18576075
5323312,0.87014383,1.2883686,507.7675,603.3221,0.059373744,0.13312666
5323313,0.8423398,1.3278598,528.11194,621.2609,0.06506958,0.12637053
5323314,0.8255346,1.355967,531.098,620.22845,0.045555353,0.1314696
5323315,0.8086845,1.3012578,457.66986,540.7477,0.055121098,0.14423443
5323316,0.7655878,1.4382013,537.20654,614.768,0.06962076,0.14025448
5323317,0.7863543,1.5421075,676.9716,762.35425,0.0665983,0.1323136
5323318,0.7750852,1.5374054,656.06616,738.733,0.064214624,0.13077064
5323501,0.8957609,1.2745103,455.62125,542.8962,0.009520617,0.18768172
5323502,1.0688275,1.0034556,351.59793,454.22275,0.03454971,0.2293648
5324100,1.3039538,0.76633835,292.8103,403.2479,0.004793252,0.22993858
5325301,0.97540706,1.0813359,386.22,486.10712,0.15712076,0.17287879
5325302,1.1910374,0.8327015,348.04672,476.10742,0.17454554,0.16592838
5325303,0.9232248,1.1272796,399.56345,495.41385,0.040176824,0.15189178
5325304,0.96803254,1.1797243,431.40482,520.931,0.013209549,0.17871553
5325305,1.0043182,1.1345849,428.8948,531.3582,0.09434351,0.1902713
5325306,1.2476295,0.8317428,364.5701,499.87427,0.07833154,0.16925016
5325307,1.074444,0.98795986,378.63898,491.48938,0.10511893,0.16448507
5325308,0.9473358,1.1272198,398.77887,493.88702,0.01113947,0.16484544
5325701,1.0135589,1.1061012,338.90756,422.65076,0.005784994,0.22321877
5326101,0.9756848,1.2575705,443.77997,532.10693,0.029408798,0.21961986
5326102,0.96937126,1.2574373,466.4492,559.8196,0.018889109,0.20006898
5326103,0.8336213,1.6194113,782.1415,874.4385,0.026707364,0.15374567
5326104,0.93082845,1.203879,438.60367,533.96533,0.09567612,0.17253213
5326105,0.96318585,1.1528804,430.93576,532.98785,0.05204859,0.14938925
5326106,1.11288,1.0310109,383.66595,493.1084,0.18408535,0.23214394
5326301,1.2402052,0.9292564,298.5694,382.78992,0.0016905766,0.19509757
5326302,1.1710575,0.99272394,296.28308,373.1988,0.03404964,0.25233027
5326303,1.2157439,0.9018612,258.3196,336.73517,0.05005377,0.26283756
5326304,1.2271274,0.9339701,285.00537,367.67133,0.0558635,0.24009205
5326500,1.4575723,0.75819224,263.3889,362.82782,0.0008571136,0.23678519
5326701,1.0423049,1.0317917,363.59253,464.6273,0.0023573823,0.17885646
5326702,1.1274587,0.9850183,339.18283,440.71548,0.034567926,0.292847
5327301,1.2034574,0.99496496,352.8058,457.40356,0.0010856966,0.18235348
5327302,1.1957878,0.99303204,352.95676,458.09998,0.011457313,0.18362789
5327500,1.3795269,0.78095233,256.08636,350.16034,0.010718352,0.22181049
5327701,1.3557132,0.91057426,389.06464,517.66174,0.003435289,0.17682667
5327702,1.3319185,0.8469332,322.62,440.2897,0.01997187,0.22612871
5400100,1.0991157,0.74116117,226.71292,294.9287,0.016193694,0.2709486
5400200,1.1398321,0.7348588,215.29692,288.41385,0.022689471,0.3146294
5400300,1.0523044,0.9356771,285.32843,367.17084,0.011454005,0.35465115
5400400,0.9009805,0.9838857,295.1665,378.70926,0.024184434,0.3399473
5400500,1.0484244,0.78040874,260.70786,356.82114,0.0036123183,0.23156612
5400600,1.1648852,0.76332164,231.0387,313.33508,0.007550614,0.3862374
5400700,1.1303711,0.6536938,191.24397,260.0667,0.0030805576,0.27913854
5400800,1.1685864,0.74672484,201.22093,267.76083,0.039606757,0.40107584
5400900,1.0498364,0.8064,181.79622,212.3898,0.033076726,0.43929413
5401000,1.2152331,0.66926277,205.30057,283.2803,0.009156435,0.28644916
5401100,1.2198021,0.56775624,178.51335,244.34001,0.007888026,0.43311366
5401200,1.1561433,0.73819375,185.66428,243.38606,0.017574903,0.43275347
5500100,0.9697838,0.8636727,147.25067,194.06047,0.017648404,0.55342335
5500200,0.5059874,0.9593563,105.02653,138.12082,0.009781964,0.42566556
5500300,0.9290432,0.8678689,153.59013,202.725,0.00816186,0.3755118
5500400,1.0593091,1.0116353,297.95328,366.61276,0.025250768,0.31363457
5500501,1.1872585,0.8002879,244.62065,328.5861,0.03817144,0.1991769
5500502,1.0484611,1.0380657,326.46912,399.21274,0.01420219,0.24670719
5500600,0.9955189,0.8885511,203.2748,260.9239,0.005232159,0.29270053
5500700,0.9410979,0.9399874,255.9023,322.1195,0.013179911,0.21515122
5500800,0.95806295,0.991357,269.35748,332.74295,0.005128782,0.27889973
5500900,1.0611383,0.9255671,258.75482,329.1746,0.06603663,0.30599523
5501000,1.0180824,0.7993254,191.49385,253.03275,0.00547642,0.26160172
5501100,1.0370862,0.86796,197.9464,255.91109,0.009281968,0.3746837
5501200,1.0786487,0.938144,250.28346,314.48038,0.004065199,0.25563174
5501300,1.1526744,0.830937,217.46097,286.07278,0.003088349,0.33480206
5501400,1.0731132,0.9652553,279.7529,351.19904,0.01069543,0.24174975
5501500,1.0664557,0.9556297,285.92856,361.6328,0.0068311016,0.23460336
5501600,1.0727377,0.8590289,230.58044,300.5574,0.0037801717,0.23005323
5501700,1.0608099,0.9397273,273.03156,345.9688,0.030063769,0.20794864
5501800,1.040491,0.8555875,216.41843,281.32758,0.0076166447,0.2508782
5501900,1.0623441,0.85848606,230.54427,299.64642,0.003671535,0.28697905
5502000,0.9685793,0.93863356,255.21509,321.38376,0.002068887,0.22632608
5502101,1.0352963,0.871831,284.07916,369.42297,0.04609986,0.16636693
5502102,0.89671475,1.1199665,380.25046,452.325,0.035913464,0.1816327
5502103,0.83096665,1.1807078,401.65942,468.69116,0.013087546,0.1526835
5502104,0.84900326,1.1115078,366.61157,436.7135,0.0049822894,0.14500017
5502105,0.8630135,1.1354399,376.4419,444.96124,0.0032419679,0.17374574
5502200,1.0110679,0.8846772,258.883,331.24948,0.029709514,0.28604904
5502300,0.98852384,0.9242358,257.3053,326.28836,0.0045394613,0.31289262
5502400,0.81227684,0.88800824,216.45898,275.52112,0.010499187,0.2232107
