GEOID,scenario,period,HDD,CDD,midyear,SST
4202013,RCP45,2035-2065,2494.1640335736083,629.3242286278729,2050,1.24
4202100,RCP45,2035-2065,2744.463022817915,518.280491156867,2050,1.24
4202200,RCP45,2035-2065,2592.4704320429028,626.4082536377266,2050,1.24
4202301,RCP45,2035-2065,2416.66273344259,751.6694651618773,2050,1.24
4202302,RCP45,2035-2065,2362.1654125385967,786.1388083241782,2050,1.24
4202401,RCP45,2035-2065,2416.5761808947277,765.5653811810471,2050,1.24
4202402,RCP45,2035-2065,2456.5953671373136,742.4458896241413,2050,1.24
4202500,RCP45,2035-2065,2423.121452218257,767.7899792554318,2050,1.24
4202600,RCP45,2035-2065,2601.3243977432435,661.5751676280822,2050,1.24
4202701,RCP45,2035-2065,2444.1609185893076,753.8276993248576,2050,1.24
4202702,RCP45,2035-2065,2432.5507179758783,742.9566495681086,2050,1.24
4202703,RCP45,2035-2065,2480.1227133313923,715.4433059949496,2050,1.24
4202801,RCP45,2035-2065,2718.079400760496,584.5088772238945,2050,1.24
4202802,RCP45,2035-2065,2471.4281976785956,721.6331955316854,2050,1.24
4202803,RCP45,2035-2065,2477.9523363941175,718.2010683416157,2050,1.24
4202901,RCP45,2035-2065,2473.514497486997,717.1225816305717,2050,1.24
4202902,RCP45,2035-2065,2578.219831189344,656.4235776629378,2050,1.24
4203011,RCP45,2035-2065,2408.4014599833704,746.0175456767132,2050,1.24
4203012,RCP45,2035-2065,2346.9894603851512,771.7111425676118,2050,1.24
4203013,RCP45,2035-2065,2235.4379671689953,825.9217827373992,2050,1.24
4203014,RCP45,2035-2065,2150.8898106497786,864.389746707776,2050,1.24
4203015,RCP45,2035-2065,2158.279459279708,832.378667862526,2050,1.24
4203111,RCP45,2035-2065,2402.1665378920334,753.7907805417865,2050,1.24
4203112,RCP45,2035-2065,2416.218057776545,744.9953751506356,2050,1.24
4203113,RCP45,2035-2065,2301.378385133418,806.1958267679722,2050,1.24
4203114,RCP45,2035-2065,2244.7226487785674,838.7203688194206,2050,1.24
4203115,RCP45,2035-2065,2217.2658198778554,846.8743765952147,2050,1.24
4203116,RCP45,2035-2065,2235.9328326512777,843.5797012903857,2050,1.24
4203117,RCP45,2035-2065,2209.9683462146727,849.0415480922736,2050,1.24
4203216,RCP45,2035-2065,2211.1961720182,848.6769138081946,2050,1.24
4203221,RCP45,2035-2065,2187.118468646946,854.9802510165421,2050,1.24
4203222,RCP45,2035-2065,2209.860595703125,849.0735473632812,2050,1.24
4203223,RCP45,2035-2065,2198.421869987958,852.0444727654444,2050,1.24
4203224,RCP45,2035-2065,2209.860595703125,849.0735473632812,2050,1.24
4203225,RCP45,2035-2065,2181.2125531308543,864.5877304002175,2050,1.24
4203227,RCP45,2035-2065,2077.8123100256603,923.8839190896603,2050,1.24
4203228,RCP45,2035-2065,2075.5852001396397,921.7896171915663,2050,1.24
4203229,RCP45,2035-2065,2066.261703672087,927.548416991979,2050,1.24
4203230,RCP45,2035-2065,2063.097412109375,928.5523071289062,2050,1.24
4203231,RCP45,2035-2065,2063.097412109375,928.5523071289062,2050,1.24
4203311,RCP45,2035-2065,2151.487923067031,890.1808359783537,2050,1.24
4203312,RCP45,2035-2065,2103.684710132256,915.6757477593961,2050,1.24
4203313,RCP45,2035-2065,2103.2447556036514,915.8153259250641,2050,1.24
4203314,RCP45,2035-2065,2138.5232407228955,894.0312675094789,2050,1.24
4203411,RCP45,2035-2065,2369.9900836781862,768.4694505675864,2050,1.24
4203412,RCP45,2035-2065,2274.1361974574406,822.2609029755677,2050,1.24
4203413,RCP45,2035-2065,2237.9762430063925,836.1694257029765,2050,1.24
4203414,RCP45,2035-2065,2311.518174943991,793.9652960304173,2050,1.24
4203415,RCP45,2035-2065,2220.840468981031,841.6634079865349,2050,1.24
4203501,RCP45,2035-2065,2307.4414488421353,820.1016049490026,2050,1.24
4203502,RCP45,2035-2065,2327.455816334742,813.1448283605481,2050,1.24
4203503,RCP45,2035-2065,2197.6655767090037,858.6371209678675,2050,1.24
4203504,RCP45,2035-2065,2312.0695940589017,824.7725146593848,2050,1.24
4203601,RCP45,2035-2065,2266.548238216806,822.9679748029191,2050,1.24
4203602,RCP45,2035-2065,2286.8004500087886,826.4051832013166,2050,1.24
4203603,RCP45,2035-2065,2112.1305840692044,900.6865977126776,2050,1.24
4203701,RCP45,2035-2065,2214.1903884076164,841.1392718465639,2050,1.24
4203702,RCP45,2035-2065,2221.482381201642,830.6501348559251,2050,1.24
4203800,RCP45,2035-2065,2502.1620099096317,638.630369659339,2050,1.24
4203900,RCP45,2035-2065,2491.789888875719,591.233834021885,2050,1.24
4204011,RCP45,2035-2065,2465.8297695435863,636.6470643079505,2050,1.24
4204012,RCP45,2035-2065,2378.03043789134,661.2682453230485,2050,1.24
4400103,RCP45,2035-2065,2569.367431640625,545.1625366210938,2050,1.24
4400105,RCP45,2035-2065,2664.292751211498,498.878715203523,2050,1.24
4400106,RCP45,2035-2065,2569.1140474714753,545.1979366626833,2050,1.24
4400107,RCP45,2035-2065,2618.0257743819875,517.4769149059294,2050,1.24
4400200,RCP45,2035-2065,2499.015225331653,548.1990410110519,2050,1.24
4400300,RCP45,2035-2065,2445.6018510968574,561.3476209947203,2050,1.24
4400400,RCP45,2035-2065,2503.0716299736205,512.4194593916634,2050,1.24
4500101,RCP45,2035-2065,1244.771983856129,1198.3928795990787,2050,1.24
4500201,RCP45,2035-2065,1376.2548573099207,1084.472343087294,2050,1.24
4500301,RCP45,2035-2065,1470.153697485361,991.0286383211125,2050,1.24
4500302,RCP45,2035-2065,1224.1325111035487,1275.5925313866433,2050,1.24
4500303,RCP45,2035-2065,1281.7316588929536,1192.187953087711,2050,1.24
4500304,RCP45,2035-2065,1265.2402158194222,1216.3725876996418,2050,1.24
4500305,RCP45,2035-2065,1228.7774501886915,1268.5392958429081,2050,1.24
4500401,RCP45,2035-2065,1277.0040680072864,1208.044780145151,2050,1.24
4500402,RCP45,2035-2065,1190.441237587924,1321.7142023313218,2050,1.24
4500403,RCP45,2035-2065,1218.385655848689,1284.8294515072976,2050,1.24
4500501,RCP45,2035-2065,1202.441045482305,1328.5834022356028,2050,1.24
4500601,RCP45,2035-2065,1228.2813375252792,1316.3867041569415,2050,1.24
4500602,RCP45,2035-2065,1198.7577637114155,1327.0510228110022,2050,1.24
4500700,RCP45,2035-2065,1126.889729898724,1376.7880975294502,2050,1.24
4500800,RCP45,2035-2065,1110.5134610723132,1407.4020534557287,2050,1.24
4500901,RCP45,2035-2065,1229.0794115017682,1259.1312328556348,2050,1.24
4501001,RCP45,2035-2065,1188.4830499836598,1302.0671498761626,2050,1.24
4501100,RCP45,2035-2065,1022.3600632070998,1450.2732019776438,2050,1.24
4501200,RCP45,2035-2065,880.5329335041182,1560.3270190888543,2050,1.24
4501301,RCP45,2035-2065,1020.3226236113122,1468.3210019534126,2050,1.24
4501302,RCP45,2035-2065,971.9960710124246,1491.7519543937494,2050,1.24
4501401,RCP45,2035-2065,1087.3366764913267,1388.661036462095,2050,1.24
4501402,RCP45,2035-2065,1045.9639280274116,1446.3093145135852,2050,1.24
4501403,RCP45,2035-2065,1023.7167078655434,1444.4909778680974,2050,1.24
4501501,RCP45,2035-2065,1136.8619835799236,1346.4679189706699,2050,1.24
4501600,RCP45,2035-2065,1084.29721797029,1409.9926690233792,2050,1.24
4501700,RCP45,2035-2065,962.0020249692842,1474.6913578400101,2050,1.24
4501800,RCP45,2035-2065,842.5566337675923,1569.4183152459916,2050,1.24
4501901,RCP45,2035-2065,734.0623423953382,1655.6726966654815,2050,1.24
4502001,RCP45,2035-2065,636.7660204431263,1709.3412433995693,2050,1.24
4502100,RCP45,2035-2065,797.3454460381253,1576.2980041507335,2050,1.24
4502201,RCP45,2035-2065,785.1370302435469,1574.4234972588679,2050,1.24
4502202,RCP45,2035-2065,766.5190997165696,1584.4248664160064,2050,1.24
4502301,RCP45,2035-2065,718.7965575921511,1634.8346068316373,2050,1.24
4502302,RCP45,2035-2065,751.8000842829175,1603.259525403553,2050,1.24
4502303,RCP45,2035-2065,718.9995438384311,1603.2227399300455,2050,1.24
4502400,RCP45,2035-2065,820.7110049495756,1536.9414384777785,2050,1.24
4502500,RCP45,2035-2065,910.195470109259,1502.2278388003592,2050,1.24
4502601,RCP45,2035-2065,925.0477064746518,1491.7318220425432,2050,1.24
4502701,RCP45,2035-2065,880.7422020620093,1479.5082518804659,2050,1.24
4502702,RCP45,2035-2065,848.5064370673504,1510.341059117702,2050,1.24
4600100,RCP45,2035-2065,3402.300269350689,493.7761241612323,2050,1.24
4600200,RCP45,2035-2065,3297.5562478128227,622.7725452655816,2050,1.24
4600300,RCP45,2035-2065,3852.1605038954604,518.8174120369762,2050,1.24
4600400,RCP45,2035-2065,3446.262492115888,648.4129144427905,2050,1.24
4600501,RCP45,2035-2065,3291.709730735808,676.96415995073,2050,1.24
4600601,RCP45,2035-2065,3429.8841396335106,625.0577607789085,2050,1.24
4700100,RCP45,2035-2065,1523.6398351368969,1258.505132111325,2050,1.24
4700200,RCP45,2035-2065,1619.8994876643808,1112.9811046406728,2050,1.24
4700301,RCP45,2035-2065,1640.6471415594258,1108.5296075000015,2050,1.24
4700302,RCP45,2035-2065,1661.4482421875,1112.6461181640625,2050,1.24
4700401,RCP45,2035-2065,1636.7333125529979,1123.7153210572185,2050,1.24
4700501,RCP45,2035-2065,1574.0226889872743,1167.716377256108,2050,1.24
4700600,RCP45,2035-2065,1611.9733096433922,1071.0505927514967,2050,1.24
4700700,RCP45,2035-2065,1712.3510529054993,989.247932888466,2050,1.24
4700800,RCP45,2035-2065,1819.8117982918834,904.4209957680771,2050,1.24
4700900,RCP45,2035-2065,1868.2981064255964,793.2977743043333,2050,1.24
4701000,RCP45,2035-2065,1875.3585540749839,782.7226855816285,2050,1.24
4701101,RCP45,2035-2065,2199.535319008097,494.31533382601,2050,1.24
4701201,RCP45,2035-2065,1798.9330435495597,833.6959768446842,2050,1.24
4701300,RCP45,2035-2065,1668.1052402854298,1005.6652514122394,2050,1.24
4701400,RCP45,2035-2065,1900.470364578883,741.7459310515563,2050,1.24
4701501,RCP45,2035-2065,1564.0441124780436,1084.5749383337825,2050,1.24
4701502,RCP45,2035-2065,1543.3329422145912,1094.8880644955652,2050,1.24
4701503,RCP45,2035-2065,1516.3701574293937,1119.8078123763532,2050,1.24
4701504,RCP45,2035-2065,1599.6314512263923,1054.795078837252,2050,1.24
4701600,RCP45,2035-2065,1648.502565308561,974.6174896432527,2050,1.24
4701700,RCP45,2035-2065,1680.651869147096,986.4653482550314,2050,1.24
4701800,RCP45,2035-2065,1707.8920177150644,944.1322151679485,2050,1.24
4701900,RCP45,2035-2065,1552.6975392676572,1150.184316349878,2050,1.24
4702001,RCP45,2035-2065,1496.8006591796875,1174.0482177734375,2050,1.24
4702002,RCP45,2035-2065,1527.3044796008521,1164.915494197602,2050,1.24
4702003,RCP45,2035-2065,1536.2729075759182,1113.6145465890563,2050,1.24
4702101,RCP45,2035-2065,1565.2682460681783,1128.0056815519813,2050,1.24
4702102,RCP45,2035-2065,1554.8936233715924,1132.7409279576902,2050,1.24
4702200,RCP45,2035-2065,1574.2491374322087,1085.6822471220385,2050,1.24
4702300,RCP45,2035-2065,1587.489447029615,1108.0144852512578,2050,1.24
4702401,RCP45,2035-2065,1516.5225578663333,1194.9027235335077,2050,1.24
4702402,RCP45,2035-2065,1504.0472723354799,1207.789449515252,2050,1.24
4702403,RCP45,2035-2065,1521.586665631314,1189.671599247981,2050,1.24
4702404,RCP45,2035-2065,1574.227631836974,1157.695420137245,2050,1.24
4702405,RCP45,2035-2065,1498.2933349609375,1213.733154296875,2050,1.24
4702406,RCP45,2035-2065,1530.65547124608,1178.5760340606157,2050,1.24
4702501,RCP45,2035-2065,1287.1473631285278,1474.0539883029337,2050,1.24
4702502,RCP45,2035-2065,1303.0013427734375,1448.471923828125,2050,1.24
4702503,RCP45,2035-2065,1302.6018929810036,1451.4353144675872,2050,1.24
4702504,RCP45,2035-2065,1340.4305672050516,1423.7294801128126,2050,1.24
4702505,RCP45,2035-2065,1328.8122846731585,1411.7301958833527,2050,1.24
4702506,RCP45,2035-2065,1317.3433166788682,1425.8455878594655,2050,1.24
4702507,RCP45,2035-2065,1303.0013427734375,1448.471923828125,2050,1.24
4702508,RCP45,2035-2065,1286.0962407612437,1474.7166784231117,2050,1.24
4702600,RCP45,2035-2065,1379.9065624482175,1351.1520247124104,2050,1.24
4702700,RCP45,2035-2065,1446.5079611208614,1304.0256917800236,2050,1.24
4702800,RCP45,2035-2065,1485.078922120157,1226.1841581400465,2050,1.24
4702900,RCP45,2035-2065,1469.6546026701885,1211.8973456840588,2050,1.24
4703000,RCP45,2035-2065,1529.6534467236709,1093.854486712753,2050,1.24
4703100,RCP45,2035-2065,1532.9086242319208,1103.734544882077,2050,1.24
4703200,RCP45,2035-2065,1505.990917190146,1081.150321718908,2050,1.24
4703300,RCP45,2035-2065,1544.653432712872,1039.412935012888,2050,1.24
4703401,RCP45,2035-2065,1445.4821091766996,1138.4266469408433,2050,1.24
4703402,RCP45,2035-2065,1449.2533098897009,1138.1858856314552,2050,1.24
4703403,RCP45,2035-2065,1465.526186110346,1132.4968166570645,2050,1.24
4703500,RCP45,2035-2065,1526.785511330196,1087.057726452786,2050,1.24
4703600,RCP45,2035-2065,1491.2404102018497,1079.6967908676045,2050,1.24
4703700,RCP45,2035-2065,1629.9530564524139,947.9879459402737,2050,1.24
4800100,RCP45,2035-2065,1611.3642686123103,1245.9305235809659,2050,1.24
4800200,RCP45,2035-2065,1636.42266251086,1205.2341097867284,2050,1.24
4800300,RCP45,2035-2065,1637.5150445292938,1165.9978815078543,2050,1.24
4800400,RCP45,2035-2065,1300.9024074576705,1405.7457388284388,2050,1.24
4800501,RCP45,2035-2065,1355.3680419921875,1323.8267822265625,2050,1.24
4800502,RCP45,2035-2065,1357.5504520832656,1327.4390661834948,2050,1.24
4800600,RCP45,2035-2065,1106.096588072927,1712.584286614163,2050,1.24
4800700,RCP45,2035-2065,1147.5896562076105,1752.616142565783,2050,1.24
4800800,RCP45,2035-2065,1114.485385512007,1638.0216829866388,2050,1.24
4800900,RCP45,2035-2065,1014.3906339588209,1686.2253252762252,2050,1.24
4801000,RCP45,2035-2065,1070.8063342571027,1588.9856177436302,2050,1.24
4801100,RCP45,2035-2065,1006.5755200891801,1614.238306653697,2050,1.24
4801200,RCP45,2035-2065,936.567698755577,1653.8394096803565,2050,1.24
4801300,RCP45,2035-2065,956.6923127599869,1659.297390796408,2050,1.24
4801400,RCP45,2035-2065,936.4950904846298,1751.6616111864794,2050,1.24
4801501,RCP45,2035-2065,925.6986155368076,1637.2146528399908,2050,1.24
4801502,RCP45,2035-2065,932.4225643598851,1630.7343788467292,2050,1.24
4801600,RCP45,2035-2065,915.4907753983243,1650.1009251619696,2050,1.24
4801700,RCP45,2035-2065,810.6931166404335,1709.1108141360728,2050,1.24
4801800,RCP45,2035-2065,857.8351526990832,1723.0382371676988,2050,1.24
4801901,RCP45,2035-2065,978.5189810211324,1763.757796514891,2050,1.24
4801902,RCP45,2035-2065,989.7693839802693,1763.0647377983453,2050,1.24
4801903,RCP45,2035-2065,1010.69718095484,1726.8833245779952,2050,1.24
4801904,RCP45,2035-2065,1010.3966604077448,1724.9547882753716,2050,1.24
4801905,RCP45,2035-2065,1013.6877735219124,1721.9034687164462,2050,1.24
4801907,RCP45,2035-2065,1055.2349244039922,1673.7080765280045,2050,1.24
4801908,RCP45,2035-2065,1035.3208557504242,1718.1949360506999,2050,1.24
4801909,RCP45,2035-2065,991.1394277812088,1760.6961119486198,2050,1.24
4802001,RCP45,2035-2065,978.0231760326421,1775.4646993530143,2050,1.24
4802002,RCP45,2035-2065,979.6977693364491,1779.902406613666,2050,1.24
4802003,RCP45,2035-2065,977.0141283786115,1792.30091345217,2050,1.24
4802004,RCP45,2035-2065,987.500732421875,1766.9869384765625,2050,1.24
4802005,RCP45,2035-2065,980.0181344231066,1790.3481573088104,2050,1.24
4802006,RCP45,2035-2065,1023.5937216435419,1746.2590271398894,2050,1.24
4802101,RCP45,2035-2065,877.1918484425607,1825.6922766995742,2050,1.24
4802102,RCP45,2035-2065,926.1810440816699,1788.3584872292374,2050,1.24
4802200,RCP45,2035-2065,969.6428287745711,1710.5490577225885,2050,1.24
4802301,RCP45,2035-2065,953.8873291015625,1777.55615234375,2050,1.24
4802302,RCP45,2035-2065,953.8873291015625,1777.55615234375,2050,1.24
4802303,RCP45,2035-2065,937.0623923248613,1793.773726773762,2050,1.24
4802304,RCP45,2035-2065,900.8914018018623,1827.670580399229,2050,1.24
4802305,RCP45,2035-2065,928.0087081504762,1802.5005825660073,2050,1.24
4802306,RCP45,2035-2065,953.4655881312486,1778.2757723026712,2050,1.24
4802307,RCP45,2035-2065,947.581186774866,1788.3163729566838,2050,1.24
4802308,RCP45,2035-2065,953.8873291015625,1777.55615234375,2050,1.24
4802309,RCP45,2035-2065,941.1059210360986,1799.3651701875267,2050,1.24
4802310,RCP45,2035-2065,929.8687133789062,1818.539306640625,2050,1.24
4802311,RCP45,2035-2065,929.8687133789062,1818.539306640625,2050,1.24
4802312,RCP45,2035-2065,929.8687133789062,1818.539306640625,2050,1.24
4802313,RCP45,2035-2065,930.5809686080227,1817.3239799002877,2050,1.24
4802314,RCP45,2035-2065,931.8588273256797,1796.4098065979456,2050,1.24
4802315,RCP45,2035-2065,930.0582376847924,1809.4885702122435,2050,1.24
4802316,RCP45,2035-2065,930.4830932617188,1789.1995849609375,2050,1.24
4802317,RCP45,2035-2065,927.979505017719,1792.4544016734235,2050,1.24
4802318,RCP45,2035-2065,926.3928192574903,1798.2135119124441,2050,1.24
4802319,RCP45,2035-2065,926.8881710246051,1797.1218821977955,2050,1.24
4802320,RCP45,2035-2065,931.232917178582,1820.439047961246,2050,1.24
4802321,RCP45,2035-2065,931.5469355993642,1820.6004193345784,2050,1.24
4802322,RCP45,2035-2065,930.7534188959428,1819.625859869003,2050,1.24
4802400,RCP45,2035-2065,1014.5883325956796,1723.956240404708,2050,1.24
4802501,RCP45,2035-2065,935.3624877929688,1825.2864990234375,2050,1.24
4802502,RCP45,2035-2065,935.3624877929688,1825.2864990234375,2050,1.24
4802503,RCP45,2035-2065,916.927534228836,1825.4986202154378,2050,1.24
4802504,RCP45,2035-2065,913.9962768554688,1825.5323486328125,2050,1.24
4802505,RCP45,2035-2065,913.9962768554688,1825.5323486328125,2050,1.24
4802506,RCP45,2035-2065,933.7107760678695,1807.017197197457,2050,1.24
4802507,RCP45,2035-2065,915.9744517258813,1825.5095868281767,2050,1.24
4802508,RCP45,2035-2065,940.2720019311914,1802.1779875969037,2050,1.24
4802509,RCP45,2035-2065,940.716742440833,1820.35336822604,2050,1.24
4802510,RCP45,2035-2065,938.2240139713202,1822.7602506444373,2050,1.24
4802511,RCP45,2035-2065,962.5854926859405,1801.2531448984005,2050,1.24
4802512,RCP45,2035-2065,962.0110825985561,1801.7602528057525,2050,1.24
4802513,RCP45,2035-2065,945.76904296875,1795.6925048828125,2050,1.24
4802514,RCP45,2035-2065,968.2032199618968,1767.2701727656734,2050,1.24
4802515,RCP45,2035-2065,982.3500605269552,1772.9149694189325,2050,1.24
4802516,RCP45,2035-2065,974.9787978445117,1785.9900480192982,2050,1.24
4802600,RCP45,2035-2065,982.67950796409,1698.3037011066624,2050,1.24
4802700,RCP45,2035-2065,994.3491735629511,1668.717976844563,2050,1.24
4802900,RCP45,2035-2065,890.8841534358572,1687.9131062593767,2050,1.24
4803000,RCP45,2035-2065,967.138221380849,1684.2335120614637,2050,1.24
4803100,RCP45,2035-2065,969.9319123112823,1648.8626623936568,2050,1.24
4803305,RCP45,2035-2065,1076.0733973932117,1446.2324837957829,2050,1.24
4803306,RCP45,2035-2065,1075.2736738584638,1447.631295434607,2050,1.24
4803307,RCP45,2035-2065,1180.124019275189,1299.9953847739628,2050,1.24
4803308,RCP45,2035-2065,1029.708181892568,1507.5833177706027,2050,1.24
4803309,RCP45,2035-2065,921.6732472710739,1640.364467309089,2050,1.24
4803310,RCP45,2035-2065,1074.967787688137,1447.633464264337,2050,1.24
4803400,RCP45,2035-2065,800.9658489311256,1736.7668460581158,2050,1.24
4803501,RCP45,2035-2065,731.859349139327,1898.266860164224,2050,1.24
4803502,RCP45,2035-2065,699.2282897072394,1901.8678923739592,2050,1.24
4803600,RCP45,2035-2065,554.4823980066108,1997.107814647888,2050,1.24
4803700,RCP45,2035-2065,779.2180676333846,1873.1029127363004,2050,1.24
4803801,RCP45,2035-2065,753.322505488981,1960.7971685116172,2050,1.24
4803802,RCP45,2035-2065,750.2110275995328,1931.6542344488864,2050,1.24
4803900,RCP45,2035-2065,579.286268475522,1901.5854698064506,2050,1.24
4804000,RCP45,2035-2065,684.3880310501104,1798.140528992916,2050,1.24
4804100,RCP45,2035-2065,616.035534741823,1832.470650537171,2050,1.24
4804200,RCP45,2035-2065,474.97338499914315,1928.0937338686397,2050,1.24
4804301,RCP45,2035-2065,461.7364628239167,1940.4350013036683,2050,1.24
4804302,RCP45,2035-2065,414.27295669409955,1966.8952308780604,2050,1.24
4804400,RCP45,2035-2065,462.9298615617976,1942.6761868707583,2050,1.24
4804501,RCP45,2035-2065,526.7256204474031,1911.2991039454582,2050,1.24
4804502,RCP45,2035-2065,497.8202229751426,1960.1294927982838,2050,1.24
